date,close,high,low,upper_channel,lower_channel_exit,atr,atr_pct,signal,position,strategy_return,strategy_cum_return,strategy_nav,benchmark_return,benchmark_cum_return,benchmark_nav,drawdown,benchmark_drawdown
20260119,10.49,10.58,10.41,11.2,10.02,0.2715000000000002,2.588179218303148,0,1,-0.0009523809523809268,-0.09433450821608791,90566.54917839121,-0.0009523809523809268,-0.03495860165593523,96504.13983440648,-0.12210619280230658,-0.2586572438162553
20260120,11.54,11.54,10.51,11.2,10.07,0.3040000000000001,2.634315424610053,0,1,0.100095328884652,-0.0036816229564970993,99631.83770435028,0.100095328884652,0.06163753449861842,106163.75344986185,-0.034233123445054275,-0.184452296819789
20260121,11.2,11.49,11.05,11.54,10.07,0.31900000000000006,2.8482142857142865,0,1,-0.029462738301559765,-0.03303589056436462,96696.41094356353,-0.029462738301559765,0.030358785648572528,103035.87856485725,-0.06268726018930745,-0.20848056537102572
20260122,11.23,11.34,11.06,11.54,10.08,0.3215,2.86286731967943,0,1,0.00267857142857153,-0.03044580812837616,96955.41918716238,0.00267857142857153,0.033118675252988394,103311.86752529883,-0.06017660106481439,-0.20636042402826957
20260123,11.41,11.5,11.19,11.54,10.18,0.32399999999999995,2.8396143733567043,0,1,0.01602849510240434,-0.014905313512446283,98509.46864875537,0.01602849510240434,0.04967801287948337,104967.80128794834,-0.04511264631785676,-0.19363957597173231
20260126,11.22,11.39,11.11,11.54,10.33,0.33099999999999996,2.9500891265597144,0,1,-0.016652059596844793,-0.03130916894037217,96869.08310596278,-0.016652059596844793,0.03219871205151659,103219.87120515166,-0.06101348743964523,-0.2070671378091881
20260127,11.33,11.63,11.11,11.54,10.33,0.34900000000000003,3.0803177405119153,0,1,0.009803921568627416,-0.021812200008415106,97818.77999915849,0.009803921568627416,0.0423183072677078,104231.83072677079,-0.05180773731650454,-0.19929328621908218
20260128,11.0,11.4,10.94,11.63,10.33,0.3625,3.295454545454545,0,1,-0.029126213592232997,-0.05030310680428651,94969.68931957135,-0.029126213592232997,0.011959521619133717,101195.95216191337,-0.07942498768592675,-0.22261484098940026
20260129,10.97,11.23,10.81,11.63,10.33,0.3755,3.422971741112124,0,1,-0.0027272727272726893,-0.05289318924027475,94710.68107597252,-0.0027272727272726893,0.009199632014717851,100919.96320147178,-0.08193564681041966,-0.22473498233215652
20260130,11.06,11.12,10.81,11.63,10.33,0.37749999999999995,3.4132007233273054,0,1,0.008204193254329972,-0.04512294193230981,95487.70580676902,0.008204193254329972,0.017479300827965227,101747.93008279652,-0.07440366943694077,-0.21837455830388802
20260202,10.79,11.14,10.76,11.63,10.41,0.38049999999999995,3.526413345690454,0,1,-0.024412296564195413,-0.06843368385620474,93156.63161437953,-0.024412296564195413,-0.007359705611777234,99264.02943882228,-0.09699960155737729,-0.23745583038869367
20260203,10.89,11.06,10.75,11.63,10.51,0.383,3.516988062442608,0,1,0.009267840593141896,-0.059800075736243574,94019.99242637564,0.009267840593141896,0.0018399264029422824,100183.99264029422,-0.08863073780906744,-0.2303886925795064
20260204,10.77,10.94,10.69,11.63,10.75,0.38150000000000006,3.542246982358404,0,1,-0.011019283746556585,-0.07016040548019686,92983.9594519803,-0.011019283746556585,-0.00919963201472107,99080.03679852789,-0.09867337430703924,-0.23886925795053118
20260205,10.9,11.01,10.75,11.63,10.69,0.3835,3.518348623853211,0,1,0.0120705663881151,-0.05893671492424757,94106.32850757525,0.0120705663881151,0.0027598896044140897,100275.9889604414,-0.08779385143423646,-0.22968197879858773
20260206,10.87,10.99,10.7,11.63,10.69,0.37750000000000006,3.4728610855565787,0,1,-0.0027522935779817903,-0.06152679736023603,93847.32026397639,-0.0027522935779817903,-1.887379141862766e-15,99999.99999999981,-0.09030451055872966,-0.23180212014134402
20260209,11.06,11.15,10.92,11.63,10.69,0.37650000000000006,3.404159132007234,0,1,0.017479300827967004,-0.04512294193230992,95487.70580676901,0.017479300827967004,0.017479300827965005,101747.9300827965,-0.07440366943694092,-0.21837455830388813
20260210,11.11,11.17,10.99,11.63,10.69,0.37600000000000006,3.384338433843385,0,1,0.004520795660036159,-0.04080613787232945,95919.38621276706,0.004520795660036159,0.022079116835324708,102207.91168353247,-0.07021923756278606,-0.21484098939929455
20260211,11.08,11.18,10.96,11.63,10.69,0.35700000000000004,3.2220216606498195,0,1,-0.0027002700270026825,-0.04339622030831769,95660.37796916823,-0.0027002700270026825,0.019319227230908842,101931.92272309089,-0.07272989668727897,-0.21696113074205073
20260212,10.98,11.2,10.82,11.63,10.69,0.362,3.296903460837887,0,1,-0.009025270758122761,-0.052029828428278746,94797.01715717213,-0.009025270758122761,0.010119595216189436,101011.95952161895,-0.08109876043558868,-0.224028268551238
20260213,11.1,11.2,10.95,11.63,10.69,0.3555,3.2027027027027026,0,1,0.010928961748633892,-0.04166949868432546,95833.05013156745,0.010928961748633892,0.02115915363385268,102115.91536338527,-0.07105612393761702,-0.21554770318021332
20260224,11.49,11.52,11.19,11.63,10.69,0.368,3.202785030461271,0,1,0.03513513513513522,-0.00799842701647735,99200.15729835226,0.03513513513513522,0.05703771849125849,105703.77184912586,-0.038417555319208846,-0.1879858657243828
20260225,11.64,11.89,11.4,11.63,10.69,0.34,2.9209621993127146,0,1,0.01305483028720622,0.004951985163464068,100495.19851634641,0.01305483028720622,0.0708371665133376,107083.71665133376,-0.025864259696744274,-0.17738515901060195
20260226,11.76,11.92,11.56,11.89,10.69,0.3335000000000001,2.835884353741497,0,1,0.010309278350515427,0.015312314907417246,101531.23149074173,0.010309278350515427,0.08187672493100084,108187.67249310008,-0.015821623198772613,-0.16890459363957727
20260227,11.66,11.85,11.61,11.92,10.7,0.33150000000000013,2.8430531732418536,0,1,-0.008503401360544172,0.006678706787456301,100667.87067874563,-0.008503401360544172,0.07267709291628144,107267.70929162814,-0.02419048694708233,-0.17597173144876455
20260302,10.98,11.43,10.65,11.92,10.7,0.3665000000000001,3.3378870673952648,0,1,-0.05831903945111494,-0.052029828428278746,94797.01715717213,-0.05831903945111494,0.010119595216189436,101011.95952161895,-0.08109876043558868,-0.224028268551238
20260303,10.72,11.25,10.7,11.92,10.65,0.3790000000000001,3.5354477611940305,0,1,-0.023679417122040025,-0.07447720954017734,92552.27904598227,-0.023679417122040025,-0.013799448022080885,98620.05519779191,-0.10285780618119396,-0.24240282685512488
20260304,10.81,10.93,10.6,11.92,10.65,0.36950000000000005,3.418131359851989,0,1,0.008395522388059629,-0.06670696223221251,93329.30377677875,0.008395522388059629,-0.0055197792088335085,99448.02207911665,-0.09532582880771535,-0.23604240282685637
20260305,10.96,11.06,10.8,11.92,10.6,0.3595,3.2801094890510947,0,1,0.013876040703052706,-0.05375655005227098,94624.3449947729,0.013876040703052706,0.0082796688132456,100827.96688132457,-0.08277253318525077,-0.2254416961130754
20260306,11.87,12.0,10.86,11.92,10.6,0.3955,3.3319292333614157,0,1,0.08302919708029188,0.024809283839374308,102480.92838393743,0.08302919708029188,0.09199632014719206,109199.6320147192,-0.006615873075632064,-0.16113074204947136
20260309,12.41,12.55,11.53,12.0,10.6,0.43100000000000016,3.473005640612411,0,1,0.04549283909014323,0.07143076768716394,107143.07676871639,0.04549283909014323,0.14167433302667676,114167.43330266768,0.0,-0.12296819787986012
20260310,12.4,12.88,12.23,12.55,10.6,0.4445000000000001,3.58467741935484,0,1,-0.0008058017727639033,0.07056740687516783,107056.74068751678,-0.0008058017727639033,0.14075436982520473,114075.43698252048,-0.0008058017727638964,-0.12367491166077887
20260311,12.6,12.89,12.3,12.88,10.6,0.4585000000000001,3.6388888888888893,0,1,0.016129032258064502,0.08783462311508994,108783.46231150899,0.016129032258064502,0.15915363385464354,115915.36338546436,0.0,-0.10954063604240434
20260312,12.19,12.71,12.12,12.89,10.6,0.47550000000000014,3.900738310090239,0,1,-0.032539682539682535,0.05243682982324982,105243.68298232499,-0.032539682539682535,0.12143514259429411,112143.51425942942,-0.03253968253968239,-0.13851590106007206
20260313,12.09,12.41,12.05,12.89,10.6,0.48050000000000015,3.9743589743589753,0,1,-0.008203445447087732,0.043803221703288875,104380.32217032889,-0.008203445447087732,0.1122355105795747,111223.55105795748,-0.040476190476190284,-0.14558303886925933
20260316,12.35,12.58,12.01,12.89,10.6,0.4945000000000001,4.004048582995953,0,1,0.021505376344086002,0.06625060281518746,106625.06028151874,0.021505376344086002,0.13615455381784503,113615.4553817845,-0.01984126984126975,-0.12720848056537257
20260317,11.85,12.69,11.8,12.89,10.6,0.525,4.430379746835443,0,1,-0.04048582995951422,0.023082562215382296,102308.25622153823,-0.04048582995951422,0.090156393744248,109015.6393744248,-0.05952380952380938,-0.16254416961130888
20260318,12.26,12.57,11.66,12.89,10.6,0.5615,4.579934747145187,0,1,0.03459915611814357,0.05848035550722264,105848.03555072227,0.03459915611814357,0.12787488500459765,112787.48850045976,-0.026984126984126725,-0.13356890459364107
20260319,11.91,12.43,11.85,12.89,10.8,0.5795000000000001,4.865659109991604,0,1,-0.028548123980424167,0.028262727087358996,102826.2727087359,-0.028548123980424167,0.09567617295307973,109567.61729530797,-0.05476190476190464,-0.15830388692579656
20260320,11.45,12.57,11.33,12.89,10.86,0.6225000000000002,5.436681222707426,0,1,-0.03862300587741396,-0.011451870264461816,98854.81297355382,-0.03862300587741396,0.0533578656853706,105335.78656853706,-0.09126984126984111,-0.19081272084805784
20260323,10.67,11.38,10.61,12.89,11.33,0.6520000000000001,6.110590440487349,-1,0,-0.068122270742358,-0.07879401360015781,92120.59863998422,-0.068122270742358,-0.018399264029440587,98160.07359705595,-0.153174603174603,-0.24593639575971846
20260324,11.74,11.74,10.95,12.89,10.61,0.6845000000000001,5.830494037478706,0,0,0.0,-0.07879401360015781,92120.59863998422,0.10028116213683225,0.08003679852805701,108003.6798528057,-0.153174603174603,-0.1703180212014147
20260325,12.91,12.91,11.9,12.89,10.61,0.7185000000000001,5.565453137103022,1,1,0.0,-0.07879401360015781,92120.59863998422,0.09965928449744466,0.187672493100274,118767.2493100274,-0.153174603174603,-0.08763250883392357
20260326,12.92,13.38,12.74,12.91,10.61,0.7325000000000002,5.669504643962849,0,1,0.0007745933384972759,-0.07808045357970872,92191.95464202913,0.0007745933384972759,0.18859245630174604,118859.2456301746,-0.15251865786335178,-0.08692579505300481
20260327,14.21,14.21,12.72,13.38,10.61,0.7950000000000002,5.594651653764955,0,1,0.09984520123839014,0.013968789058230513,101396.87890582305,0.09984520123839014,0.3072677092916263,130726.77092916262,-0.06790171271193733,0.0
20260330,15.63,15.63,14.2,14.21,10.61,0.8160000000000004,5.22072936660269,0,1,0.09992962702322306,0.11529431196200868,111529.43119620087,0.09992962702322306,0.43790248390064157,143790.24839006417,0.0,0.0
20260331,14.67,15.8,14.5,15.63,10.61,0.8535000000000004,5.817995910020453,0,1,-0.06142034548944342,0.04679254999889104,104679.2549998891,-0.06142034548944342,0.3495860165593354,134958.60165593354,-0.06142034548944337,-0.061420345489443424
20260401,15.0,15.33,14.27,15.8,10.61,0.8900000000000003,5.933333333333335,0,1,0.02249488752556239,0.07034003067371275,107034.00306737128,0.02249488752556239,0.3799448022079095,137994.48022079095,-0.040307101727447184,-0.040307101727447184
20260402,14.09,15.15,13.89,15.8,10.61,0.9400000000000002,6.67139815471966,0,1,-0.06066666666666665,0.005406068812840781,100540.60688128408,-0.06066666666666665,0.29622815087396304,129622.8150873963,-0.0985284708893154,-0.09852847088931538
20260403,14.0,14.4,13.52,15.8,10.61,0.9270000000000003,6.621428571428574,0,1,-0.0063875088715400485,-0.0010159713712014629,99898.40286287986,-0.0063875088715400485,0.28794848206071566,128794.84820607156,-0.10428662827895072,-0.10428662827895066
20260407,14.01,14.2,13.53,15.8,10.61,0.9095000000000002,6.491791577444683,0,1,0.0007142857142856673,-0.000302411350752374,99969.75886492476,0.0007142857142856673,0.28886844526218747,128886.84452621875,-0.10364683301343575,-0.1036468330134357
20260408,14.4,14.55,13.7,15.8,10.95,0.9195000000000004,6.38541666666667,0,1,0.027837259100642386,0.02752642944676409,102752.64294467641,0.027837259100642386,0.32474701011959306,132474.70101195932,-0.07869481765834943,-0.07869481765834926
20260409,15.08,15.3,13.86,15.8,11.9,0.9620000000000004,6.379310344827589,0,1,0.047222222222222276,0.07604851083730568,107604.85108373057,0.047222222222222276,0.38730450781968506,138730.4507819685,-0.03518873960332711,-0.035188739603326864
20260410,14.79,15.95,14.61,15.8,12.72,0.9995,6.757944557133198,0,1,-0.019230769230769273,0.05535527024428055,105535.52702442805,-0.019230769230769273,0.36062557497699865,136062.55749769986,-0.05374280230326313,-0.053742802303263046
20260413,14.5,14.78,14.08,15.95,12.72,1.0170000000000001,7.013793103448276,0,1,-0.019607843137254832,0.03466202965125542,103466.20296512554,-0.019607843137254832,0.33394664213431247,133394.66421343124,-0.07229686500319915,-0.07229686500319903
20260414,15.95,15.95,14.56,15.95,13.52,1.0610000000000002,6.652037617554861,0,1,0.09999999999999987,0.13812823261638085,113812.82326163808,0.09999999999999987,0.4673413063477436,146734.13063477437,0.0,0.0
20260415,15.96,16.44,15.46,15.95,13.52,1.0655000000000003,6.67606516290727,0,1,0.0006269592476491059,0.13884179263683016,113884.17926368302,0.0006269592476491059,0.4682612695492159,146826.12695492158,0.0,0.0
20260416,16.27,16.41,15.31,16.44,13.52,1.0750000000000004,6.607252612169639,0,1,0.01942355889724312,0.16096215327075347,116096.21532707535,0.01942355889724312,0.4967801287948461,149678.01287948462,0.0,0.0
20260417,17.07,17.57,16.18,16.44,13.52,1.1155000000000004,6.534856473345052,0,1,0.049170251997541436,0.2180469549066848,121804.69549066848,0.049170251997541436,0.5703771849126011,157037.7184912601,0.0,0.0
20260420,16.58,17.47,16.41,17.57,13.52,1.1065,6.673703256936069,0,1,-0.028705330990041134,0.18308251390467678,118308.25139046767,-0.028705330990041134,0.5252989880404759,152529.89880404758,-0.028705330990041137,-0.028705330990041147
20260421,16.18,16.62,15.7,17.57,13.53,1.1105000000000005,6.863411619283069,0,1,-0.024125452352231513,0.15454011308671123,115454.01130867112,-0.024125452352231513,0.4885004599815985,148850.04599815985,-0.05213825424721736,-0.052138254247217276
20260422,16.54,16.88,15.65,17.57,13.7,1.1185000000000003,6.762394195888756,0,1,0.02224969097651419,0.1802282738228802,118022.82738228801,0.02224969097651419,0.5216191352345882,152161.91352345882,-0.031048623315758795,-0.031048623315758705
20260423,16.12,16.69,16.07,17.57,13.86,1.0910000000000002,6.767990074441688,0,1,-0.025392986698911657,0.15025875296401625,115025.87529640163,-0.025392986698911657,0.4829806807727668,148298.06807727666,-0.05565319273579385,-0.055653192735793895
20260424,16.87,17.28,15.83,17.57,14.08,1.1315000000000004,6.707172495554241,0,1,0.0465260545905708,0.2037757544977019,120377.57544977019,0.0465260545905708,0.5519779208831623,155197.79208831623,-0.011716461628588292,-0.011716461628588158
20260427,17.49,18.28,17.02,17.57,14.08,1.1275000000000002,6.446540880503146,0,1,0.03675163011262583,0.24801647576554853,124801.64757655485,0.03675163011262583,0.6090156393744224,160901.56393744223,0.0,0.0
20260428,17.08,17.45,16.5,18.28,14.56,1.1055000000000004,6.4724824355971915,0,1,-0.023441966838193218,0.21876051492713366,121876.05149271336,-0.023441966838193218,0.571297148114073,157129.7148114073,-0.023441966838193332,-0.023441966838193176
20260429,18.35,18.78,16.91,18.28,15.31,1.134,6.17983651226158,0,1,0.07435597189695575,0.30938263752417483,130938.26375241748,0.07435597189695575,0.6881324747010096,168813.24747010096,0.0,0.0
20260430,17.56,18.73,16.52,18.78,15.31,1.1915000000000002,6.785307517084284,0,1,-0.043051771117166404,0.25301139590869237,125301.13959086924,-0.043051771117166404,0.6154553817847259,161545.5381784726,-0.043051771117166404,-0.04305177111716641
20260506,18.72,19.32,17.37,18.78,15.65,1.2260000000000002,6.549145299145301,0,1,0.06605922551252852,0.3357843582807929,133578.4358280793,0.06605922551252852,0.7221711131554709,172217.11131554708,0.0,0.0
20260507,20.59,20.59,19.28,19.32,15.65,1.2755000000000003,6.194754735308404,0,1,0.09989316239316248,0.4692200821047825,146922.00821047826,0.09989316239316248,0.8942042318307237,189420.42318307236,0.0,0.0
20260508,20.4,21.4,19.63,20.59,15.65,1.3305,6.522058823529413,0,1,-0.00922778047595929,0.4556624417162487,145566.24417162486,-0.00922778047595929,0.8767249310027567,187672.49310027566,-0.009227780475959452,-0.009227780475959253
20260511,19.23,20.4,18.86,21.4,15.65,1.3649999999999998,7.098283931357254,0,1,-0.057352941176470495,0.3721759193236993,137217.59193236992,-0.057352941176470495,0.76908923643054,176908.923643054,-0.06605148130160284,-0.0660514813016026
20260512,19.07,19.37,18.3,21.4,15.83,1.3465,7.060828526481385,0,1,-0.00832033281331257,0.360758958996513,136075.8958996513,-0.00832033281331257,0.7543698252069888,175436.9825206989,-0.07382224380767363,-0.07382224380767356
20260513,18.25,19.96,17.16,21.4,15.83,1.4195,7.778082191780822,0,1,-0.04299947561615103,0.3022470373196833,130224.70373196833,-0.04299947561615103,0.6789328426862897,167893.28426862898,-0.11364740165128716,-0.11364740165128699
20260514,16.43,18.22,16.43,21.4,16.5,1.475,8.977480219111381,-1,0,-0.09972602739726033,0.17237911359793934,117237.91135979393,-0.09972602739726033,0.5114995400183966,151149.95400183965,-0.2020398251578439,-0.20203982515784372
20260515,16.44,17.28,15.7,21.4,16.43,1.4815,9.011557177615572,0,0,0.0,0.17237911359793934,117237.91135979393,0.000608642726719566,0.5124195032198688,151241.9503219869,-0.2020398251578439,-0.20155415250121403
20260518,17.15,17.3,16.01,21.4,15.7,1.4970000000000003,8.728862973760936,0,0,0.0,0.17237911359793934,117237.91135979393,0.0431873479318734,0.5777368905243765,157773.68905243764,-0.2020398251578439,-0.16707139388052453
20260519,15.44,17.31,15.44,21.4,15.7,1.5355,9.9449481865285,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.09970845481049562,0.4204231830726748,142042.31830726747,-0.2020398251578439,-0.25012141816415734
20260520,13.9,15.4,13.9,21.4,15.44,1.543,11.100719424460431,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.09974093264248696,0.27874885004599625,127874.88500459962,-0.2020398251578439,-0.32491500728508976
20260521,13.5,14.32,13.38,21.4,13.9,1.5370000000000001,11.385185185185186,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.02877697841726623,0.24195032198711863,124195.03219871187,-0.2020398251578439,-0.344341913550267
20260522,14.85,14.85,13.62,21.4,13.38,1.5585,10.494949494949495,0,0,0.0,0.17237911359793934,117237.91135979393,0.09999999999999987,0.3661453541858304,136614.53541858305,-0.2020398251578439,-0.2787761049052937
20260525,16.34,16.34,14.94,21.4,13.38,1.5715,9.61750305997552,0,0,0.0,0.17237911359793934,117237.91135979393,0.10033670033670039,0.5032198712051494,150321.98712051494,-0.2020398251578439,-0.20641087906750843
20260526,16.16,16.98,15.44,21.4,13.38,1.6175000000000002,10.009282178217822,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.011015911872705009,0.48666053357865446,148666.05335786546,-0.2020398251578439,-0.21515298688683815
20260527,16.26,17.2,16.1,21.4,13.38,1.5999999999999999,9.840098400984008,0,0,0.0,0.17237911359793934,117237.91135979393,0.006188118811881305,0.4958601655933741,149586.0165593374,-0.2020398251578439,-0.21029626032054377
20260528,15.59,16.52,15.33,21.4,13.38,1.5889999999999997,10.192431045542012,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.04120541205412065,0.4342226310947539,143422.2631094754,-0.2020398251578439,-0.24283632831471574
20260529,14.56,15.68,14.38,21.4,13.38,1.6045000000000003,11.019917582417584,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.06606799230275817,0.3394664213431442,133946.64213431443,-0.2020398251578439,-0.2928606119475472
20260601,16.02,16.02,13.36,21.4,13.38,1.6439999999999997,10.262172284644192,0,0,0.0,0.17237911359793934,117237.91135979393,0.10027472527472514,0.47378104875804716,147378.1048758047,-0.2020398251578439,-0.22195240407965036
20260602,15.24,16.1,14.8,21.4,13.36,1.5984999999999998,10.488845144356954,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.048689138576779034,0.40202391904323576,140202.39190432357,-0.2020398251578439,-0.25983487129674615
20260603,14.99,15.55,14.77,21.4,13.36,1.5399999999999998,10.273515677118079,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.01640419947506566,0.37902483900643724,137902.4839006437,-0.2020398251578439,-0.27197668771248196
20260604,14.75,15.03,14.57,21.4,13.36,1.4695,9.96271186440678,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.016010673782521745,0.35694572217111054,135694.57221711104,-0.2020398251578439,-0.2836328314715884
20260605,14.0,14.9,13.92,21.4,13.36,1.4299999999999997,10.214285714285712,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.05084745762711862,0.2879484820607152,128794.84820607152,-0.2020398251578439,-0.32005828071879566
20260608,15.4,15.4,13.39,20.4,13.36,1.4534999999999998,9.438311688311687,0,0,0.0,0.17237911359793934,117237.91135979393,0.10000000000000009,0.4167433302667869,141674.33302667868,-0.2020398251578439,-0.25206410879067515
20260609,15.72,16.17,15.1,19.96,13.36,1.4535,9.24618320610687,0,0,0.0,0.17237911359793934,117237.91135979393,0.020779220779220786,0.44618215271388895,144618.2152713889,-0.2020398251578439,-0.23652258377853322
20260610,14.87,16.18,14.82,19.96,13.36,1.3814999999999997,9.290517821116339,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.0540712468193385,0.367985280588774,136798.5280588774,-0.2020398251578439,-0.2778047595920351
20260611,14.85,15.48,14.55,18.22,13.36,1.3369999999999997,9.003367003367002,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.0013449899125755893,0.36614535418583016,136614.53541858302,-0.2020398251578439,-0.27877610490529386
20260612,16.34,16.34,14.83,17.31,13.36,1.3335,8.160954712362301,0,0,0.0,0.17237911359793934,117237.91135979393,0.10033670033670039,0.5032198712051492,150321.9871205149,-0.2020398251578439,-0.20641087906750857
20260615,16.3,17.18,16.3,17.31,13.36,1.3129999999999997,8.055214723926378,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.00244798041615657,0.49954001839926154,149954.00183992615,-0.2020398251578439,-0.20835356969402624
20260616,16.06,16.58,15.89,17.31,13.39,1.2539999999999998,7.808219178082192,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.014723926380368235,0.47746090156393484,147746.09015639347,-0.2020398251578439,-0.2200097134531327
20260617,16.04,16.2,15.76,17.2,13.39,1.1989999999999998,7.47506234413965,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.001245330012453305,0.475620975160991,147562.0975160991,-0.2020398251578439,-0.22098105876639146
20260618,14.44,16.44,14.44,17.2,13.39,1.252,8.670360110803324,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.09975062344139651,0.32842686292548073,132842.68629254808,-0.2020398251578439,-0.2986886838271005
20260622,14.86,14.88,13.62,17.2,13.39,1.2475,8.395020188425303,0,0,0.0,0.17237911359793934,117237.91135979393,0.02908587257617734,0.3670653173873022,136706.5317387302,-0.2020398251578439,-0.27829043224866445
20260623,14.34,14.67,13.98,17.2,13.39,1.217,8.486750348675036,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.03499327052489898,0.31922723091076155,131922.72309107616,-0.2020398251578439,-0.3035454103933947
20260624,13.92,14.36,13.61,17.2,13.62,1.1774999999999998,8.459051724137929,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.029288702928870314,0.2805887764489401,128058.877644894,-0.2020398251578439,-0.3239436619718309
20260625,13.02,13.94,12.71,17.2,13.61,1.184,9.093701996927802,0,0,-0.0,0.17237911359793934,117237.91135979393,-0.06465517241379315,0.19779208831646544,119779.20883164654,-0.2020398251578439,-0.3676542010684798
20260626,14.32,14.32,13.0,17.18,12.71,1.1905000000000001,8.31354748603352,0,0,0.0,0.17237911359793934,117237.91135979393,0.09984639016897079,0.3173873045078175,131738.73045078176,-0.2020398251578439,-0.30451675570665365
20260629,15.1,15.46,13.3,17.18,12.71,1.2335,8.168874172185431,0,0,0.0,0.17237911359793934,117237.91135979393,0.0544692737430168,0.3891444342226289,138914.44342226288,-0.2020398251578439,-0.26663428848955806
20260630,16.31,16.46,15.37,17.18,12.71,1.1685,7.164316370324955,0,0,0.0,0.17237911359793934,117237.91135979393,0.08013245033112582,0.5004599816007336,150045.99816007336,-0.2020398251578439,-0.20786789703739672
20260701,17.0,17.1,16.0,17.18,12.71,1.1585,6.814705882352942,0,0,0.0,0.17237911359793934,117237.91135979393,0.04230533415082771,0.5639374425022974,156393.74425022973,-0.2020398251578439,-0.17435648372996596
20260702,17.27,17.72,16.28,17.18,12.71,1.1915,6.899247249565721,1,1,0.0,0.17237911359793934,117237.91135979393,0.01588235294117646,0.5887764489420397,158877.644894204,-0.2020398251578439,-0.16124332200097125
20260703,16.83,17.5,16.77,17.72,12.71,1.2049999999999998,7.159833630421865,0,1,-0.025477707006369532,0.14250958204130382,114250.95820413038,-0.025477707006369532,0.5482980680772742,154829.8068077274,-0.22237002069522374,-0.18261291889266645
