date,open,high,low,close,pre_close,change,pct_chg,volume_hands,volume_shares,amount_thousand_yuan,raw_open,raw_high,raw_low,raw_close,raw_pre_close,raw_change,raw_pct_chg,adj_factor
20260106,98.22,100.5,98.12,99.99,98.11,1.88,1.9162,521784.86,52178486.0,5185026.166,98.22,100.5,98.12,99.99,98.11,1.88,1.9162,1.0
20260107,99.96,99.96,97.06,97.6,99.99,-2.39,-2.3902,560848.81,56084881.00000001,5502570.731,99.96,99.96,97.06,97.6,99.99,-2.39,-2.3902,1.0
20260108,97.2,97.2,96.33,96.88,97.6,-0.72,-0.7377,300654.75,30065475.0,2908439.429,97.2,97.2,96.33,96.88,97.6,-0.72,-0.7377,1.0
20260109,97.05,97.95,96.9,97.01,96.88,0.13,0.1342,350340.58,35034058.0,3412630.185,97.05,97.95,96.9,97.01,96.88,0.13,0.1342,1.0
20260112,97.01,98.0,96.3,97.47,97.01,0.46,0.4742,425257.19,42525719.0,4125432.529,97.01,98.0,96.3,97.47,97.01,0.46,0.4742,1.0
20260113,99.0,99.6,96.88,97.19,97.47,-0.28,-0.2873,498722.72,49872272.0,4905229.942,99.0,99.6,96.88,97.19,97.47,-0.28,-0.2873,1.0
20260114,96.81,97.74,95.51,96.1,97.19,-1.09,-1.1215,514749.73,51474973.0,4975154.616,96.81,97.74,95.51,96.1,97.19,-1.09,-1.1215,1.0
20260115,96.08,96.64,95.6,95.67,96.1,-0.43,-0.4475,295635.46,29563546.000000004,2835803.09,96.08,96.64,95.6,95.67,96.1,-0.43,-0.4475,1.0
20260116,96.7,97.44,95.6,95.86,95.67,0.19,0.1986,384588.02,38458802.0,3705328.916,96.7,97.44,95.6,95.86,95.67,0.19,0.1986,1.0
20260119,96.81,97.3,95.77,96.19,95.86,0.33,0.3443,334927.15,33492715.000000004,3227653.862,96.81,97.3,95.77,96.19,95.86,0.33,0.3443,1.0
20260120,96.22,96.26,94.68,94.74,96.19,-1.45,-1.5074,389149.47,38914947.0,3699337.566,96.22,96.26,94.68,94.74,96.19,-1.45,-1.5074,1.0
20260121,94.01,94.94,94.0,94.1,94.74,-0.64,-0.6755,308333.93,30833393.0,2910327.666,94.01,94.94,94.0,94.1,94.74,-0.64,-0.6755,1.0
20260122,94.72,95.13,93.89,94.12,94.1,0.02,0.0213,291014.25,29101425.0,2741536.605,94.72,95.13,93.89,94.12,94.1,0.02,0.0213,1.0
20260123,94.24,94.36,93.51,93.65,94.12,-0.47,-0.4994,383302.72,38330272.0,3598066.421,94.24,94.36,93.51,93.65,94.12,-0.47,-0.4994,1.0
20260126,93.65,93.66,92.5,92.63,93.65,-1.02,-1.0892,375459.61,37545961.0,3485372.554,93.65,93.66,92.5,92.63,93.65,-1.02,-1.0892,1.0
20260127,92.67,92.99,91.8,91.81,92.63,-0.82,-0.8852,362980.92,36298092.0,3340756.01,92.67,92.99,91.8,91.81,92.63,-0.82,-0.8852,1.0
20260128,91.8,93.5,90.01,93.34,91.81,1.53,1.6665,715566.18,71556618.0,6553150.013,91.8,93.5,90.01,93.34,91.81,1.53,1.6665,1.0
20260129,92.66,92.92,91.61,92.31,93.34,-1.03,-1.1035,371824.81,37182481.0,3423462.525,92.66,92.92,91.61,92.31,93.34,-1.03,-1.1035,1.0
20260130,92.27,92.27,90.7,90.89,92.31,-1.42,-1.5383,329175.6,32917559.999999996,3001871.204,92.27,92.27,90.7,90.89,92.31,-1.42,-1.5383,1.0
20260202,88.0,89.09,86.97,87.05,90.89,-3.84,-4.2249,646973.85,64697385.0,5676850.727,88.0,89.09,86.97,87.05,90.89,-3.84,-4.2249,1.0
20260203,87.2,87.4,85.88,87.37,87.05,0.32,0.3676,377826.85,37782685.0,3275997.179,87.2,87.4,85.88,87.37,87.05,0.32,0.3676,1.0
20260204,86.99,89.33,86.45,89.14,87.37,1.77,2.0259,376504.71,37650471.0,3322530.225,86.99,89.33,86.45,89.14,87.37,1.77,2.0259,1.0
20260205,88.5,91.23,88.33,90.11,89.14,0.97,1.0882,354240.31,35424031.0,3184480.193,88.5,91.23,88.33,90.11,89.14,0.97,1.0882,1.0
20260206,89.39,90.66,89.0,89.82,90.11,-0.29,-0.3218,247087.79,24708779.0,2217096.985,89.39,90.66,89.0,89.82,90.11,-0.29,-0.3218,1.0
20260209,90.5,90.65,89.83,90.06,89.82,0.24,0.2672,208179.51,20817951.0,1875980.039,90.5,90.65,89.83,90.06,89.82,0.24,0.2672,1.0
20260210,90.0,91.57,89.84,90.81,90.06,0.75,0.8328,267604.81,26760481.0,2434219.975,90.0,91.57,89.84,90.81,90.06,0.75,0.8328,1.0
20260211,90.88,92.95,90.88,92.28,90.81,1.47,1.6188,396949.59,39694959.0,3662117.779,90.88,92.95,90.88,92.28,90.81,1.47,1.6188,1.0
20260212,92.29,92.35,91.08,91.16,92.28,-1.12,-1.2137,230313.32,23031332.0,2106032.227,92.29,92.35,91.08,91.16,92.28,-1.12,-1.2137,1.0
20260213,90.05,91.09,89.88,90.27,91.16,-0.89,-0.9763,217338.87,21733887.0,1963579.417,90.05,91.09,89.88,90.27,91.16,-0.89,-0.9763,1.0
20260224,91.98,91.99,90.61,90.87,90.27,0.6,0.6647,206444.58,20644458.0,1879888.761,91.98,91.99,90.61,90.87,90.27,0.6,0.6647,1.0
20260225,90.89,92.79,90.89,91.45,90.87,0.58,0.6383,324780.1,32478009.999999996,2985714.58,90.89,92.79,90.89,91.45,90.87,0.58,0.6383,1.0
20260226,91.4,91.4,89.61,89.85,91.45,-1.6,-1.7496,291018.94,29101894.0,2619922.211,91.4,91.4,89.61,89.85,91.45,-1.6,-1.7496,1.0
20260227,89.4,89.94,89.1,89.32,89.85,-0.53,-0.5899,219340.83,21934083.0,1962319.079,89.4,89.94,89.1,89.32,89.85,-0.53,-0.5899,1.0
20260302,88.0,97.25,87.72,96.79,89.32,7.47,8.3632,1435136.88,143513688.0,13507227.574,88.0,97.25,87.72,96.79,89.32,7.47,8.3632,1.0
